"","genus","species","jack_001_Anoplogaster_c_m","jack_002_Arnoglossus_c_m","jack_003_Brevoortia_c_m","jack_004_Buglossidium_c_m","jack_005_Callionymus_c_m","jack_006_Carcharhinus_c_m","jack_007_Chaenocephalus_c_m","jack_008_Channa_c_m","jack_009_Chelon_c_m","jack_010_Chiloscyllium_c_m","jack_011_Chromis_c_m","jack_012_Engraulis_c_m","jack_013_Gadus_c_m","jack_014_Gasterosteus_c_m","jack_015_Gillichthys_c_m","jack_016_Glossogobius_c_m","jack_017_Hippocampus_c_m","jack_018_Hippoglossoides_c_m","jack_019_Limanda_c_m","jack_020_Lipophrys_c_m","jack_021_Lutjanus_c_m","jack_022_Mugil_c_m","jack_023_Notothenia_c_m","jack_024_Ophiodon_c_m","jack_025_Pleuronectes_c_m","jack_026_Pomadasys_c_m","jack_027_Pseudopleuronectes_c_m","jack_028_Scomber_c_m","jack_029_Scophthalmus_c_m","jack_030_Scyliorhinus_c_m","jack_031_Sebastolobus_c_m","jack_032_Solea_c_m","jack_033_Squalus_c_m","jack_034_Thunnus_c_m","jack_035_Torpedo_c_m","jack_036_Trematomus_c_m","jack_037_Zoarces_c_m","jack_038_Chanos_c_m","jack_039_Dorosoma_c_m","jack_040_Eleginus_c_m","jack_041_Gilchristella_c_m","jack_042_Oncorhynchus_c_m","jack_043_Salmo_c_m","full_params...trai."
"Abantennarius_analis","Abantennarius","Abantennarius_analis",20.1313214238054,20.3490997317714,20.6951773399881,20.3935066755724,19.744263258833,20.1841651094109,20.5161500100286,20.9972058689029,20.4601580274415,20.3630080732973,20.3913653087042,20.0730229182165,20.6804870027146,20.2393479032838,19.9836232496446,21.502361566756,20.3731581408156,20.3603906838566,20.367507747629,20.0898446901682,20.6113031274442,20.5167736222341,20.4955669661139,20.3972228749994,20.3974810115768,19.8476853215875,20.2122350339086,20.2555599862939,20.3192547485076,20.3246463524839,20.1566397899433,20.3391096903714,20.337564625488,20.4293278066257,20.33534563101,20.3765184873104,20.4870343873568,20.1999656180895,20.4436997320353,20.360785162238,20.3999393227477,20.3409371031085,20.159212869512,16.3150573754882
"Abantennarius_bermudensis","Abantennarius","Abantennarius_bermudensis",20.1350341109904,20.3531484665037,20.698264390602,20.3970504009395,19.7487883713165,20.1880576019261,20.5198405758538,21.0005937970904,20.463754226731,20.3665936112127,20.3954318134072,20.0755020573083,20.6839968960829,20.2429706984556,19.9866767671065,21.505328561221,20.3781407363797,20.3642404156969,20.37106236823,20.0933939550614,20.6147888822244,20.5203258498684,20.4989757399173,20.4008534626809,20.4010348994937,19.8517204699726,20.2163148530126,20.2590241942839,20.3229053576916,20.3283060582945,20.160383070804,20.3427076608273,20.3410761443223,20.4328752678506,20.3390225479568,20.3801195009347,20.4897182502796,20.2035512573947,20.4472133502566,20.3642932331195,20.4035945391531,20.3446163051218,20.1631656045132,16.3501414459238
"Abantennarius_coccineus","Abantennarius","Abantennarius_coccineus",20.127195651914,20.3455356953137,20.6949959501161,20.3908367220016,19.7401416143916,20.1793304769562,20.5165272143959,20.9954506160344,20.4573114648016,20.3603460412081,20.3872601816382,20.069125093191,20.6793256455977,20.2377273172184,19.9812849423398,21.5020678208201,20.3641137947771,20.3585581607246,20.3649998269097,20.0877485786386,20.6100988793109,20.513225555791,20.4931373684898,20.3943899025756,20.3943886077924,19.8442322840279,20.2098830124283,20.2528181812566,20.3161893389267,20.3202248870444,20.152566401494,20.3367487334572,20.3350547606447,20.4269140212089,20.3324554253703,20.3734288128447,20.4859015890586,20.1981494828976,20.440506059766,20.3584546849254,20.3969524088092,20.3375246373939,20.1559077252839,16.7434660105048
"Abantennarius_dorehensis","Abantennarius","Abantennarius_dorehensis",20.1240895761661,20.3423234801359,20.6930213124828,20.3881092980989,19.7365255796162,20.1759787123196,20.5142777077253,20.9929923081821,20.4545180024552,20.3575938140637,20.3839355453523,20.0668371512881,20.6769018026916,20.2351465561248,19.9789277580467,21.5001476372238,20.3592889457594,20.3557950757132,20.3622958756858,20.08512505786,20.6076821895262,20.5103284614319,20.4905397623153,20.3915773657951,20.3915757398632,19.8410493841627,20.2068780644688,20.2501273014111,20.3133207183881,20.3170967788699,20.1494508965768,20.3340450323035,20.3323775431638,20.4242321869752,20.3296030533002,20.37058682738,20.4840023787305,20.19555548767,20.437699557105,20.3558132036568,20.3940955804602,20.3345730955947,20.15280430962,16.3208999077774
"Abantennarius_drombus","Abantennarius","Abantennarius_drombus",20.1262159699378,20.344860607427,20.6955465712678,20.3904345212366,19.7393285662346,20.1780892438247,20.5174358073648,20.9954011973756,20.4568457271875,20.3599556538884,20.3863605815971,20.0679899857737,20.679550341816,20.237782476355,19.9809223720571,21.5025474677236,20.3613254997109,20.3585703430031,20.3646679252891,20.0875886925512,20.6103005279575,20.5124560180345,20.4928085600603,20.3939368674023,20.3938109639115,19.8436008635809,20.2097241323346,20.2523695233227,20.3156426660677,20.3191100838286,20.1516145278033,20.3364873748535,20.334713223836,20.4266202531907,20.331987690451,20.3728618689981,20.4859703951789,20.1981147498053,20.4398775601226,20.358187880529,20.3964396966037,20.3368378780034,20.1553218451308,16.3141685293106
"Abantennarius_duescus","Abantennarius","Abantennarius_duescus",20.0617937058362,20.3004472727199,20.6001964209464,20.3155269825393,19.5709892357298,20.1182186910454,20.4463616632277,20.8967855335546,20.3901180421631,20.2825691047094,20.2220789246055,20.0160317726444,20.5590373784013,20.1940987001104,19.8719069309537,21.3962290638377,20.3127002504541,20.2954686087346,20.2849854677123,19.9993364303078,20.4250479887709,20.4318015525251,20.3968118312511,20.3249046128722,20.3303327526905,19.7667589259952,20.1313970082655,20.1740884262257,20.2365223954967,20.2993369429297,20.0375123316389,20.250059135712,20.251198968541,20.339393024684,20.2490878901677,20.3150354095509,20.3669021297795,20.1313541488614,20.3571656143997,20.2742614314426,20.3237858402211,20.2587329673075,20.0640674774138,16.2572404904544
"Abantennarius_nummifer","Abantennarius","Abantennarius_nummifer",20.1262584999782,20.3444974246372,20.6941126005924,20.389901781708,19.7389665333642,20.1783893201415,20.5154607743835,20.9945277562822,20.4563678236162,20.3593986967423,20.3862089469305,20.0685104048759,20.6783462541313,20.2367440043826,19.9804758374715,21.5012178017496,20.3630091735268,20.3575185331393,20.364056131207,20.0867932604898,20.6091170122246,20.5123152568625,20.4922284344574,20.3934365195871,20.3934648402852,19.843187503085,20.2088076763486,20.2518989875516,20.3152385229004,20.3193338604246,20.1516160322578,20.3357899293841,20.3341204340073,20.4259646105459,20.3314885098694,20.372497747471,20.4851526093184,20.1971791623875,20.4395933438291,20.3575170687225,20.395998730828,20.3365737787963,20.1548747968847,16.0878811787843
"Abantennarius_rosaceus","Abantennarius","Abantennarius_rosaceus",20.1411174138711,20.3590604952566,20.7008144630683,20.4018780015706,19.7555027660984,20.1948284656751,20.5224306245203,21.0045936866709,20.468759120444,20.3714477403348,20.401775427934,20.0804463714503,20.6876335603221,20.247049980126,19.9908656765279,21.5078716610742,20.389012239588,20.3686604750461,20.375773397049,20.097782913947,20.6184398298045,20.5258379292943,20.5035124491026,20.4058747161348,20.4061965350863,19.8575362186911,20.2213155528114,20.2638451838418,20.3281216667609,20.3345762325979,20.1664498258057,20.3473390878551,20.3457550301476,20.4375080424611,20.3441241514282,20.3853158104732,20.4926879856962,20.2077524885605,20.4524217209032,20.3688309484143,20.4087538489793,20.3501228396363,20.168802844004,16.1387475624864
"Abantennarius_sanguineus","Abantennarius","Abantennarius_sanguineus",20.1350158551824,20.3533910646784,20.6991612532585,20.3973889235351,19.7490206998016,20.1878955711159,20.5210795257148,21.0011412453248,20.4640592856263,20.3669471945201,20.3955279770066,20.075169065974,20.68474849741,20.2436280587445,19.9869578777645,21.5061570219342,20.3771317099462,20.3649079569238,20.3714497188405,20.0938952574204,20.615521029755,20.5204204943579,20.4993402980547,20.4011728936515,20.401257959458,19.8519900528955,20.2169072113104,20.2593181341448,20.3231656899639,20.3281885377689,20.1603889112911,20.3431495735882,20.3414497152634,20.4332868442691,20.3393401371819,20.3803577971235,20.4902242627534,20.2041423179169,20.4473956201681,20.3647161006977,20.4038783203393,20.3447879963384,20.1634514000992,16.505751761293
"Ablabys_binotatus","Ablabys","Ablabys_binotatus",18.9915163808786,18.9042326727315,19.10963667594,19.0468511780091,18.592400016794,18.8946262291387,19.8524854577045,19.3044280113838,19.0381796880654,19.0212909509561,18.8846212722022,19.161438249142,19.0814240392919,18.3046363983756,19.355491437161,19.6367328153195,18.9325116702533,18.9614885090667,19.0271859965508,18.9483445215579,18.9305453533336,19.0980517909058,19.388782018932,19.3183591888491,19.066722967955,18.8036309826327,19.0089038508328,18.9983874692838,19.0040157288026,18.9161074964842,18.0535481803091,18.9944065783875,19.0085064862198,19.0205245746751,18.9926685388774,19.4381349977907,18.1836448049568,18.9561718591569,19.0740015159186,19.03504640426,19.0323281362324,18.9983230260166,18.8301223906495,16.0328721751793
"Ablabys_gymnothorax","Ablabys","Ablabys_gymnothorax",18.9930115067155,18.9056425408931,19.110113954809,19.0479793668266,18.5940075785028,18.8963140619044,19.8529148284252,19.3053182031459,19.0393571286153,19.0224231301283,18.8861600387262,19.1627066457401,19.0821911343383,18.3055285681754,19.3564708260356,19.637217413425,18.9353464855763,18.9624620837392,19.028277469402,18.9493381156345,18.9313176721133,19.0993884900001,19.38983442464,19.3195379695892,19.0679522948062,18.8050121785804,19.0100325641717,18.9995212147157,19.0052522619762,18.9176660659712,18.0550352244936,18.9954694180053,19.0095919157085,19.0215927531087,18.9938673607501,19.439370977725,18.1842892385664,18.9571046299926,19.0752490385209,19.0360893534925,19.0335469474445,18.9996454645767,18.8314577141508,16.4672967594351
"Ablabys_macracanthus","Ablabys","Ablabys_macracanthus",18.9869118662038,18.8992386452222,19.1059024795365,19.04249302955,18.5868142713356,18.8897836041797,19.8480392682752,19.3002849181321,19.0337528787428,19.0168825334663,18.8795904224533,19.1583300713391,19.0771508981717,18.3002131743509,19.3517361803998,19.6331420692072,18.9262291784934,18.9567851821391,19.0228194214801,18.9439963724419,18.9263009531897,19.0936576142656,19.3845938823282,19.3138913977756,19.0623401975913,18.7986567812557,19.003907145458,18.994123365279,18.9995169147429,18.9115575346019,18.0489080501796,18.9899919264613,19.0041922132159,19.0161694081185,18.9881430805399,19.4336949249965,18.1803701986431,18.9517879468109,19.06966441237,19.0307413078392,19.027825952973,18.993779478156,18.8252517006208,16.2187404087554
"Ablabys_pauciporus","Ablabys","Ablabys_pauciporus",18.994506640229,18.9070524161977,19.1105912364316,19.0491075615296,18.5956151506796,18.8980019033916,19.8533442016726,19.3062083998697,19.0405345751643,19.0235553152403,18.8876988149552,19.163975048393,19.0829582339917,18.3064207422716,19.3574502211145,19.6377020147709,18.9381813150576,18.9634356634965,19.0293689480158,18.9503317151315,18.9320899964612,19.1007251960485,19.3908868360459,19.3207167564543,19.0691816279276,18.8063933823254,19.0111612837159,19.0006549660794,19.0064888016443,18.9192246427494,18.0565222769868,18.9965322633511,19.0106773510417,19.0226609373114,18.99506618898,19.4406069637673,18.1849336759013,18.9580374056452,19.0764965677423,19.037132308304,19.0347657649909,19.0009679100841,18.832793044945,16.3708042895216
"Ablabys_taenianotus","Ablabys","Ablabys_taenianotus",18.6886787411552,18.5744653609457,18.8233548040614,18.7452419991305,18.2371351257119,18.5822240580787,19.5092234681969,19.0058455568056,18.732826444673,18.7158424314944,18.5511949146594,18.9768962428818,18.7712394146041,17.9799858896929,19.1241351728411,19.3298252791751,18.6100859859546,18.6333571092932,18.7223444305873,18.6481281468671,18.6125221627527,18.7996537294289,19.0884193501554,19.0089157869155,18.7724592818811,18.4713227320583,18.6750645716157,18.7059093827331,18.6928539274839,18.6212829555007,17.7588021507843,18.6823928049863,18.7070010441012,18.7176667532381,18.6820256824037,19.1352557072683,17.9189162325917,18.6440568565694,18.7823095772707,18.7333205632511,18.7226220306883,18.6906540789521,18.5026445969688,16.432222830632
"Ablennes_hians","Ablennes","Ablennes_hians",27.7296522622222,28.7649094443697,27.9967734617285,27.9343093032026,29.3950307506215,28.1749387217201,28.5573045105827,28.2930375906365,28.0831509029296,27.9951918624367,29.1023287223178,25.4339734608852,28.3198361327065,27.9844287014698,26.3518842743136,27.9408372276762,29.1150492247875,28.4695537162961,27.9702034750026,27.7889351739479,28.8155868829585,27.9979279014561,27.9179320024354,28.0742191539003,27.8625999040389,28.0948835344856,28.2762635697439,27.6621158073076,27.9645524918026,27.8812830875185,28.0164929813435,28.0378359117647,27.9082802503944,28.0272758279746,28.12280194165,28.0168320627595,27.2208683470497,27.8538500216428,27.9806188764421,27.9106386962684,28.1257714790209,28.0603462611563,28.4730474069916,16.3164984019959
"Aboma_etheostoma","Aboma","Aboma_etheostoma",22.0437354073638,22.0942025815856,22.0661659613071,22.0726171192516,21.6678894812635,22.0003952331567,22.0751333207435,22.2087063838567,22.1004877096572,22.0567013895946,21.8293526081998,21.9008782641585,22.0088422242308,22.0631082491186,14.2448375329094,31.8090874311624,22.1886691220758,22.0650556405692,22.0525097697669,21.9586686982775,21.7463541104685,22.0917773993752,22.0362913944431,22.063245657268,22.0985490139874,21.899625743604,22.0187467302224,21.9873815579015,22.0464578684425,22.0643487684845,21.9109544928851,22.023855982428,22.0136548590183,22.0356321670705,22.0365463133837,22.0868799595964,21.9826458474565,22.0335541070339,22.0668379891458,22.0397367281139,22.0874725011077,22.0322793765862,21.9345467602759,22.4380782285364
"Abyssobrotula_galatheae","Abyssobrotula","Abyssobrotula_galatheae",23.9724635826234,24.5513665356835,24.2557882867029,24.1560593041666,24.4037722506475,24.2377098916018,24.4099352253707,24.5493711763698,24.2852092937987,24.165831531528,24.5497269724661,22.9360533292038,24.4241799406056,24.1233066139511,23.3355871513766,24.4042219524276,25.4277311161591,24.3579806637799,24.1430967131416,23.9183389366303,24.3335775019634,24.2419255085857,24.1010719250547,24.211085528536,24.1676674804299,23.9723101983703,24.2760406979528,23.9279517362511,24.1527140583871,24.2570725990233,24.1108639727276,24.1486961976124,24.0701928720716,24.237097765173,24.2112604310754,24.263382603211,23.4187754029813,24.035108297963,24.2042794268657,24.0963787219606,24.2570936280968,24.1798862947673,24.3132515892243,24.1418510480405
"Acanthaluteres_brownii","Acanthaluteres","Acanthaluteres_brownii",19.448484026775,19.6400076731685,19.8590648274424,19.6144408985977,19.0856575263449,19.5096798339575,19.4926372191956,20.1235355822048,19.6971633899746,19.5830046086622,19.6897789137684,19.871557535666,19.8230234055865,19.3349425792531,19.4431218810951,20.4515657452436,20.0424327736931,19.4917605026252,19.5737666363626,19.3129483257599,19.8976238056879,19.7718285849098,19.6835574258385,19.6133247580989,19.6623515434999,19.0426661873865,19.2595587023911,19.5361899760246,19.5176051315007,19.6863121253512,19.558459581731,19.506269443208,19.5960484906906,19.6414653990027,19.5616610405016,19.6161445518473,19.6657282950671,19.3453746633224,19.7337086869015,19.569989758258,19.614508396855,19.5696218974272,19.4203917344121,19.5965657992375
"Acanthaluteres_spilomelanurus","Acanthaluteres","Acanthaluteres_spilomelanurus",19.5662728214872,19.7960559713851,19.951176528589,19.725569703982,19.1358690994275,19.6338334052077,19.6435857963463,20.2135131620125,19.8187647906237,19.6944488685475,19.7336641726651,19.9167331324237,19.8968143450455,19.4962485395681,19.4651046004172,20.559142673886,20.142257174672,19.631384186493,19.6834092555584,19.4100190211764,19.9256268153589,19.874827985615,19.7784821440083,19.7356011652439,19.7763305813608,19.1675390913308,19.3784812681211,19.6368302457806,19.6300448352739,19.8380327683184,19.6190185759839,19.6145131420361,19.70033037885,19.7404009070666,19.6703473373354,19.7429706852477,19.7356105775542,19.4723337597763,19.8297457696066,19.673840001899,19.7337063299449,19.6797933230426,19.5290351188521,19.7075483398893
"Acanthaluteres_vittiger","Acanthaluteres","Acanthaluteres_vittiger",19.2700884053246,19.4449542545496,19.6387011433184,19.4185859437617,18.7649468335242,19.3268396229853,19.2638751440568,19.9038490558682,19.5076514696897,19.3830907214558,19.3961046066076,19.785065881366,19.5851965568257,19.1518185381963,19.2691939703413,20.2242866683271,19.9342602472418,19.2773348327583,19.3709567634484,19.1002893383821,19.5792421777863,19.5749441112349,19.4662714696594,19.4168682006609,19.4814801089612,18.8309567964154,19.0394491622223,19.3418360896283,19.3200946625813,19.5474938418229,19.339838373171,19.2947770011661,19.3921196775564,19.4388218392219,19.3548245222938,19.4367052810926,19.4079296618566,19.1499265659094,19.5346569967118,19.3641603623484,19.4153973610531,19.367628257051,19.2002377660318,19.3986452911805
"Acanthanectes_hystrix","Acanthanectes","Acanthanectes_hystrix",23.6433254978681,23.9725537767149,23.8221392316648,23.7526711480747,23.7190047735704,23.7917740357734,23.8969841717299,24.068257026099,23.8339446237797,23.7524846195817,24.04308527796,23.3546604446017,23.9444047738805,23.6786569679849,23.0646522086506,24.2661557742609,24.1757042802059,23.8257943402256,23.7402317693399,21.7556248216985,24.1037037230573,23.8454044568301,23.7982801595058,23.810055018775,23.753061235179,23.523162419817,23.63553486498,23.6767858863301,23.7289935431497,23.8263219414566,23.6803566129741,23.7338433469717,23.7558448531506,23.7821022444022,23.7702024253273,23.7664626908807,23.5859375597797,23.6097482645291,23.7846133676044,23.7213117866189,23.7869266308006,23.7731925023071,23.7887766684603,23.7445321282974
"Acanthanectes_rufus","Acanthanectes","Acanthanectes_rufus",23.7275482817203,24.0361519504578,23.9179618516041,23.8405367556927,23.9030002342729,23.874610474564,23.9696383383607,24.1747620018759,23.9148790447201,23.8427609542563,24.2222221992822,23.4243832390273,24.0695382013683,23.7328558134903,23.1820696612529,24.3732639942544,24.2677571578669,23.9000369447937,23.8319819955073,21.853732063746,24.2898020472601,23.9422255739436,23.9048613180808,23.8932133881567,23.8318212400487,23.6168292824652,23.7270733732294,23.7680904981888,23.8226528618158,23.8689143216823,23.8113526910642,23.8314749098093,23.851139013839,23.8804793299681,23.8668174235882,23.8397586162143,23.7073120002928,23.6865858596965,23.8816803704186,23.8162733449107,23.8740911011419,23.8673073286236,23.8954335857628,23.8333129297089
"Acanthaphritis_barbata","Acanthaphritis","Acanthaphritis_barbata",20.0794176656862,20.481563379247,20.4251874714856,20.2723925963736,19.3658835121496,20.1406571419395,20.4804805215111,20.776470349123,20.3800047855586,20.2349114304363,19.8848368609012,19.6998903974871,20.3058528112404,20.2616853362907,19.8588922164934,21.2094130663331,20.5733463441978,20.384564881356,20.2245807613647,19.9402405772685,19.844701126333,20.3506913760556,20.2217854609766,20.300347681944,20.3360872929278,19.8082344092398,20.2429157021694,20.0592306336263,20.1739992667971,20.3894297649025,19.8821802766112,20.1594396278771,20.1481218069967,20.2235438808389,20.1923712046565,20.3329866714053,20.0370775340615,20.134101585697,20.2837229104879,20.1910861670564,20.3235119837501,20.1977827624733,19.9904223995981,20.2487333610594
"Acanthaphritis_grandisquamis","Acanthaphritis","Acanthaphritis_grandisquamis",20.0856664989769,20.4886074486224,20.4311812164314,20.2786684745279,19.3737222659024,20.1470834980321,20.4877920673498,20.7826661501956,20.386339931154,20.2412710397679,19.8917826684594,19.7037825001668,20.312433031498,20.2683736012078,19.8642905527788,21.2151444756835,20.5808711467726,20.3916450160608,20.230917741771,19.9466681922727,19.8512234864996,20.3567682027292,20.2278563950955,20.3067534266629,20.3422792972293,19.8152790832536,20.2503182787378,20.0653333551039,20.1803870756165,20.3955022480334,19.8885017385835,20.1658974872042,20.1543740085866,20.2298899518155,20.1988535075456,20.3392714856199,20.0420489875143,20.1406691534522,20.2898112208099,20.1973756767596,20.3299280690851,20.2041412484459,19.9973422587346,20.2550268467978
"Acanthaphritis_ozawai","Acanthaphritis","Acanthaphritis_ozawai",20.0864998740449,20.489593175802,20.4321379017192,20.2795670445993,19.374809595271,20.1479159143491,20.4889862369158,20.7835900110245,20.3872407757758,20.2421834062174,19.8927267704269,19.7042456135449,20.3134432745772,20.2693833177405,19.8650606994649,21.2160545226083,20.5817044915934,20.3927091671223,20.2318328599192,19.9476149662299,19.8522207198968,20.3575976089718,20.2287316241592,20.3076663180438,20.3431468439705,19.816269005604,20.2514125588835,20.0662010886959,20.1812869827076,20.3962955664145,19.8893477948034,20.1668382073412,20.1552753243907,20.2308102789795,20.1997759974166,20.3401540526924,20.042800780118,20.1416508165867,20.2906571868506,20.1982905062446,20.3308359113284,20.2050219513989,19.998317694376,20.255932950558
"Acanthaphritis_unoorum","Acanthaphritis","Acanthaphritis_unoorum",20.0867996456029,20.4898760855351,20.4322341082802,20.2797934011446,19.3751327416348,20.1482544286332,20.4890728912371,20.7837687749183,20.3874769428657,20.2424105764867,19.8930360322201,19.704499348267,20.313597516764,20.2695624251697,19.8652578539435,21.2161523689627,20.5822722052636,20.3929046308437,20.2320518952311,19.9478145030574,19.8523765715936,20.3578656616772,20.2289428426159,20.3079028256468,20.3433934056002,19.8165465016177,20.2516390943149,20.0664285117933,20.1815350496095,20.396608026198,19.8896461704049,20.1670515633739,20.1554932125154,20.2310247335367,20.2000165352306,20.3404019238181,20.0429303739808,20.1418380764846,20.290907519756,20.1984998500847,20.3310804415013,20.2052872317764,19.9985857161148,20.2561538502893
"Acanthemblemaria_aspera","Acanthemblemaria","Acanthemblemaria_aspera",23.8325046715087,24.0946062287294,23.895425176012,23.8976864397291,24.0098710486491,23.9342303453636,23.9896664336974,24.2512707656042,23.972681581279,23.90269052095,24.3247434315006,23.4049197105372,24.1081019111128,23.7557969432702,23.3384498789105,24.5383276769968,24.4874355780471,23.9363403797953,23.8885617436111,21.8931335447962,24.3151754624879,24.0174906980451,23.9584336766353,23.9462673577146,23.8854730927864,23.7031532806433,23.8053600939019,23.8023353733514,23.8998278373002,23.8597489176518,23.9040530875173,23.8869684653819,23.9033393585813,23.924501267332,23.934683760285,23.8773910205317,23.7170355628285,23.7264414251029,23.939087685357,23.8687745567841,23.9473603896439,23.9265555030802,23.9587343804289,23.8892098979778
"Acanthemblemaria_atrata","Acanthemblemaria","Acanthemblemaria_atrata",23.933277127479,24.2457158520372,23.9962727510396,24.004130695288,24.0467393445771,24.0453372483612,24.1599057169761,24.3410936237902,24.0873781221429,24.0089661865048,24.3495909818698,23.4320750866272,24.1879373473112,23.9204291593488,23.3557966929082,24.6323178209812,24.5556119308815,24.0864116336259,23.9940144826233,21.9919169222082,24.3366191859986,24.1074077789897,24.0459738544077,24.0635620153956,23.9951233583592,23.8225421976411,23.9401314759181,23.8994950557149,24.0031240802747,24.0049128444856,23.9495486824487,23.9921942930391,24.0017270193473,24.0211640942746,24.0365759989054,23.998364663722,23.7771713408907,23.8569132048693,24.0264535180498,23.9696755815846,24.0583333348384,24.02891416193,24.0594769090806,23.9957389013969
"Acanthemblemaria_balanorum","Acanthemblemaria","Acanthemblemaria_balanorum",24.0185579798908,24.3100548982498,24.0963855583729,24.0942207154024,24.2358259006846,24.1287342913765,24.2363764251684,24.4511523321013,24.1701514084433,24.101572224225,24.5335637929983,23.5021565654399,24.317789775838,23.97632662016,23.4767829456632,24.743981402801,24.6456657530229,24.1629776024973,24.0882584365528,22.0930688100391,24.5298119633085,24.2061730229615,24.155651845448,24.148659380805,24.0754546386134,23.9182043216673,24.0342890642763,23.9930790300207,24.0989663081053,24.0467821545058,24.0834648528151,24.0926607227916,24.0996447355156,24.1223712161593,24.1356162765968,24.0730516623159,23.9030549452918,23.9361668417379,24.1257436022494,24.0673744768867,24.1474942534206,24.1249893364524,24.1687100607489,24.086859938425
"Acanthemblemaria_betinensis","Acanthemblemaria","Acanthemblemaria_betinensis",24.0182853790101,24.3096446976778,24.0957667786468,24.0938074940193,24.235383929963,24.1285100532816,24.2355644017086,24.4506608565409,24.1697487021788,24.1011493538657,24.5332148165151,23.5021124959345,24.317201170333,23.975770445669,23.476431010385,24.7434002380363,24.6457240744982,24.1623996297109,24.0878233777382,22.0925851817942,24.5292329364845,24.2058641764585,24.1552375437673,24.1482477693541,24.0750903471876,23.9177834063236,24.0337263105371,23.9926909175114,24.0985786902132,24.0465567533559,24.0831795821838,24.0921988985001,24.0992186535867,24.1219263327807,24.1352019799506,24.0726775649042,23.9026344876821,23.9356418623553,24.1253999257229,24.0669276018159,24.1470962619887,24.1246376895023,24.1682886164737,24.0864341723507
"Acanthemblemaria_castroi","Acanthemblemaria","Acanthemblemaria_castroi",24.0222513937344,24.3143449878884,24.10036803022,24.0981017645988,24.2405820958025,24.1324634823469,24.241304953386,24.4550867004698,24.1740513445515,24.1055101407168,24.5377257336735,23.5043021410303,24.3220502690406,23.9806052567268,23.4801172538763,24.7477768614099,24.6496375757488,24.167493593422,24.0921992011016,22.0971180817218,24.5340295454537,24.2098186149898,24.1594240726167,24.1526082217758,24.0792303841985,23.922508003509,24.0389596478146,23.9968361871348,24.1028759926393,24.0503226120198,24.0872128409911,24.0966993937373,24.1035289044933,24.126329045875,24.1396095625363,24.0768893166092,23.9062439375689,23.9403422260617,24.1294382408534,24.0713042863883,24.1514318834184,24.1288389556067,24.1729472974351,24.0907658917006
"Acanthemblemaria_chaplini","Acanthemblemaria","Acanthemblemaria_chaplini",23.9307291532099,24.2431808520377,23.9949996380026,24.002028496555,24.0438741007795,24.0425339001126,24.1585384965453,24.3392918323584,24.0852087486214,24.0068495034592,24.3469120457015,23.4300741939803,24.1862420942845,23.9185677805865,23.3539791770407,24.6310655943107,24.5512784736411,24.0844057183578,23.9919502384466,21.9899622984494,24.3349258944692,24.1050736879064,24.0439881672798,24.061382982111,23.9929070059598,23.8200433198998,23.9378992545068,23.8974057334725,24.000876648554,24.0023078155735,23.9470033946144,23.9901513013006,23.9996799462558,24.0191275321299,24.0343638142124,23.996129687793,23.775811543037,23.8550162645073,24.0242275026425,23.9676761776084,24.0561043853061,24.0265651889647,24.057047936818,23.9936680931047
