"","path","Parameter","EstimateNotStd","EstimateStd","jack_ NA_NA_EstimateNotStd","jack_ NA_NA_EstimateStd","jack_001_Anoplogaster_EstimateNotStd","jack_001_Anoplogaster_EstimateStd","jack_002_Arnoglossus_EstimateNotStd","jack_002_Arnoglossus_EstimateStd","jack_003_Brevoortia_EstimateNotStd","jack_003_Brevoortia_EstimateStd","jack_004_Buglossidium_EstimateNotStd","jack_004_Buglossidium_EstimateStd","jack_005_Callionymus_EstimateNotStd","jack_005_Callionymus_EstimateStd","jack_006_Carcharhinus_EstimateNotStd","jack_006_Carcharhinus_EstimateStd","jack_007_Chaenocephalus_EstimateNotStd","jack_007_Chaenocephalus_EstimateStd","jack_008_Channa_EstimateNotStd","jack_008_Channa_EstimateStd","jack_009_Chelon_EstimateNotStd","jack_009_Chelon_EstimateStd","jack_010_Chiloscyllium_EstimateNotStd","jack_010_Chiloscyllium_EstimateStd","jack_011_Chromis_EstimateNotStd","jack_011_Chromis_EstimateStd","jack_012_Engraulis_EstimateNotStd","jack_012_Engraulis_EstimateStd","jack_013_Gadus_EstimateNotStd","jack_013_Gadus_EstimateStd","jack_014_Gasterosteus_EstimateNotStd","jack_014_Gasterosteus_EstimateStd","jack_015_Gillichthys_EstimateNotStd","jack_015_Gillichthys_EstimateStd","jack_016_Glossogobius_EstimateNotStd","jack_016_Glossogobius_EstimateStd","jack_017_Hippocampus_EstimateNotStd","jack_017_Hippocampus_EstimateStd","jack_018_Hippoglossoides_EstimateNotStd","jack_018_Hippoglossoides_EstimateStd","jack_019_Limanda_EstimateNotStd","jack_019_Limanda_EstimateStd","jack_020_Lipophrys_EstimateNotStd","jack_020_Lipophrys_EstimateStd","jack_021_Lutjanus_EstimateNotStd","jack_021_Lutjanus_EstimateStd","jack_022_Mugil_EstimateNotStd","jack_022_Mugil_EstimateStd","jack_023_Notothenia_EstimateNotStd","jack_023_Notothenia_EstimateStd","jack_024_Ophiodon_EstimateNotStd","jack_024_Ophiodon_EstimateStd","jack_025_Pleuronectes_EstimateNotStd","jack_025_Pleuronectes_EstimateStd","jack_026_Pomadasys_EstimateNotStd","jack_026_Pomadasys_EstimateStd","jack_027_Pseudopleuronectes_EstimateNotStd","jack_027_Pseudopleuronectes_EstimateStd","jack_028_Scomber_EstimateNotStd","jack_028_Scomber_EstimateStd","jack_029_Scophthalmus_EstimateNotStd","jack_029_Scophthalmus_EstimateStd","jack_030_Scyliorhinus_EstimateNotStd","jack_030_Scyliorhinus_EstimateStd","jack_031_Sebastolobus_EstimateNotStd","jack_031_Sebastolobus_EstimateStd","jack_032_Solea_EstimateNotStd","jack_032_Solea_EstimateStd","jack_033_Squalus_EstimateNotStd","jack_033_Squalus_EstimateStd","jack_034_Thunnus_EstimateNotStd","jack_034_Thunnus_EstimateStd","jack_035_Torpedo_EstimateNotStd","jack_035_Torpedo_EstimateStd","jack_036_Trematomus_EstimateNotStd","jack_036_Trematomus_EstimateStd","jack_037_Zoarces_EstimateNotStd","jack_037_Zoarces_EstimateStd","jack_038_Chanos_EstimateNotStd","jack_038_Chanos_EstimateStd","jack_039_Dorosoma_EstimateNotStd","jack_039_Dorosoma_EstimateStd","jack_040_Eleginus_EstimateNotStd","jack_040_Eleginus_EstimateStd","jack_041_Gilchristella_EstimateNotStd","jack_041_Gilchristella_EstimateStd","jack_042_Oncorhynchus_EstimateNotStd","jack_042_Oncorhynchus_EstimateStd","jack_043_Salmo_EstimateNotStd","jack_043_Salmo_EstimateStd"
"40","Woo <->Woo","V[Woo]",0.157499263001396,0.157499263001396,0.15749926306562,0.15749926306562,0.157036051278446,0.157036051278446,0.156699818772136,0.156699818772136,0.157629491515307,0.157629491515307,0.157630315792279,0.157630315792279,0.156796115406661,0.156796115406661,0.156998972581536,0.156998972581536,0.157133622929289,0.157133622929289,0.157548468600132,0.157548468600132,0.157520551479702,0.157520551479702,0.157558309841603,0.157558309841603,0.157634433871338,0.157634433871338,0.160202439657686,0.160202439657686,0.157688937992272,0.157688937992272,0.157254640748018,0.157254640748018,0.157980277302792,0.157980277302792,0.15835810297036,0.15835810297036,0.155090679766947,0.155090679766947,0.153749337361874,0.153749337361874,0.157593660103242,0.157593660103242,0.157606009184224,0.157606009184224,0.15806033540615,0.15806033540615,0.157683927525822,0.157683927525822,0.158071594211782,0.158071594211782,0.156942739181343,0.156942739181343,0.157457725417347,0.157457725417347,0.153706467149813,0.153706467149813,0.155119372169459,0.155119372169459,0.156512973288762,0.156512973288762,0.157699135406054,0.157699135406054,0.156891976650309,0.156891976650309,0.157659617635426,0.157659617635426,0.157790282056396,0.157790282056396,0.158194117059734,0.158194117059734,0.157449964638812,0.157449964638812,0.157484013773974,0.157484013773974,0.151913899244382,0.151913899244382,0.159069214606472,0.159069214606472,0.157477383994775,0.157477383994775,0.157709347596122,0.157709347596122,0.157705217266504,0.157705217266504,0.157268236840238,0.157268236840238,0.151884123257159,0.151884123257159,0.15736560742893,0.15736560742893
"41","M <->M","V[M]",0.152583987783797,0.152583987783797,0.152583987797713,0.152583987797713,0.152973024606686,0.152973024606686,0.152144584365253,0.152144584365253,0.151571186979019,0.151571186979019,0.152775693382797,0.152775693382797,0.147492380269227,0.147492380269227,0.152972260943682,0.152972260943682,0.152659455446096,0.152659455446096,0.153562232116407,0.153562232116407,0.152793411606137,0.152793411606137,0.152580354597925,0.152580354597925,0.147824276825603,0.147824276825603,0.149328548996676,0.149328548996676,0.149532749116043,0.149532749116043,0.1528640942901,0.1528640942901,0.156618079739865,0.156618079739865,0.155545150824921,0.155545150824921,0.151950299677942,0.151950299677942,0.152732673054063,0.152732673054063,0.152679361426844,0.152679361426844,0.152532878293382,0.152532878293382,0.135604806957992,0.135604806957992,0.152312754758174,0.152312754758174,0.151663247370237,0.151663247370237,0.152086578832573,0.152086578832573,0.153458982793054,0.153458982793054,0.151033469042963,0.151033469042963,0.154090871414725,0.154090871414725,0.15058801964917,0.15058801964917,0.152397233059199,0.152397233059199,0.150968500922486,0.150968500922486,0.150113371596304,0.150113371596304,0.152597833460872,0.152597833460872,0.151930156363028,0.151930156363028,0.152316864545439,0.152316864545439,0.152130075851813,0.152130075851813,0.153943088896832,0.153943088896832,0.152031834765195,0.152031834765195,0.152920733232348,0.152920733232348,0.152240354261085,0.152240354261085,0.152542969302594,0.152542969302594,0.152810855080994,0.152810855080994,0.152435927850371,0.152435927850371,0.14952608511342,0.14952608511342
"42","TLDiet <->TLDiet","V[TLDiet]",0.033933571197863,0.033933571197863,0.033933571185628,0.033933571185628,0.0339270857283486,0.0339270857283486,0.0339673613161947,0.0339673613161947,0.0338732185790236,0.0338732185790236,0.0339363642051492,0.0339363642051492,0.0340773796052452,0.0340773796052452,0.0339643083871355,0.0339643083871355,0.0339314533302744,0.0339314533302744,0.0339351472203357,0.0339351472203357,0.0339381170651055,0.0339381170651055,0.0339305125024706,0.0339305125024706,0.0338420513486878,0.0338420513486878,0.0339255203061247,0.0339255203061247,0.0339342009499288,0.0339342009499288,0.0339347562839419,0.0339347562839419,0.0339307444318305,0.0339307444318305,0.0339175051892235,0.0339175051892235,0.0339886529486365,0.0339886529486365,0.0339263211677791,0.0339263211677791,0.0339290348781278,0.0339290348781278,0.0338621801931245,0.0338621801931245,0.033798313913202,0.033798313913202,0.0339163058487051,0.0339163058487051,0.0338712273207541,0.0338712273207541,0.0339204405900181,0.0339204405900181,0.0339297890865878,0.0339297890865878,0.0338709124111205,0.0338709124111205,0.0339403805357116,0.0339403805357116,0.033914764830144,0.033914764830144,0.0339259496570055,0.0339259496570055,0.0339193416235741,0.0339193416235741,0.0339327327989106,0.0339327327989106,0.0339380879434022,0.0339380879434022,0.0339753225944767,0.0339753225944767,0.0339315516799052,0.0339315516799052,0.0339080990459383,0.0339080990459383,0.0339394378008558,0.0339394378008558,0.0339347322493145,0.0339347322493145,0.0339182207379902,0.0339182207379902,0.0338805340610768,0.0338805340610768,0.033928173466685,0.033928173466685,0.0339363196983798,0.0339363196983798,0.0338634881671047,0.0338634881671047,0.0338904999115667,0.0338904999115667
"43","Loo <->Loo","V[Loo]",0.137744247079584,0.137744247079584,0.137744247069099,0.137744247069099,0.137621165067182,0.137621165067182,0.137831685579682,0.137831685579682,0.137946629123055,0.137946629123055,0.137570401048197,0.137570401048197,0.137702612440126,0.137702612440126,0.137887534787012,0.137887534787012,0.137749679435622,0.137749679435622,0.137767763937038,0.137767763937038,0.137841681137846,0.137841681137846,0.137664690586656,0.137664690586656,0.137896829652002,0.137896829652002,0.138144194703144,0.138144194703144,0.137642803405864,0.137642803405864,0.137551499568528,0.137551499568528,0.137750034495033,0.137750034495033,0.137658858567017,0.137658858567017,0.13534091994623,0.13534091994623,0.137869131218427,0.137869131218427,0.137912936691038,0.137912936691038,0.137751839744737,0.137751839744737,0.136756347038852,0.136756347038852,0.137831701004204,0.137831701004204,0.137651770096543,0.137651770096543,0.13742834332164,0.13742834332164,0.137892664370638,0.137892664370638,0.136648435774279,0.136648435774279,0.137901463071415,0.137901463071415,0.137730491320431,0.137730491320431,0.138016711391722,0.138016711391722,0.137601392822495,0.137601392822495,0.137580898076899,0.137580898076899,0.137812505531475,0.137812505531475,0.13807146616328,0.13807146616328,0.137234102908595,0.137234102908595,0.137501969736235,0.137501969736235,0.138045665203214,0.138045665203214,0.137719117414121,0.137719117414121,0.137801963382152,0.137801963382152,0.137653305782988,0.137653305782988,0.13781530283517,0.13781530283517,0.137734680082808,0.137734680082808,0.137423062273171,0.137423062273171,0.137135202155576,0.137135202155576
"44","fecundity <->fecundity","V[fecundity]",1.08208545298072,1.08208545298072,1.08208545306374,1.08208545306374,1.08213870066088,1.08213870066088,1.07827716542285,1.07827716542285,1.08434963708168,1.08434963708168,1.08221504259066,1.08221504259066,1.08213953908902,1.08213953908902,1.0983003067368,1.0983003067368,1.08315881081054,1.08315881081054,1.08205734198233,1.08205734198233,1.08237086734459,1.08237086734459,1.08229331922344,1.08229331922344,1.08227207967066,1.08227207967066,1.07789850417977,1.07789850417977,1.08516422211246,1.08516422211246,1.08392167895768,1.08392167895768,1.08111653445974,1.08111653445974,1.08331037670492,1.08331037670492,1.08731020923981,1.08731020923981,1.08452992497516,1.08452992497516,1.08150824925753,1.08150824925753,1.08291973703916,1.08291973703916,1.05366783860731,1.05366783860731,1.08241603294909,1.08241603294909,1.08532027728669,1.08532027728669,1.08282485006034,1.08282485006034,1.08293998600228,1.08293998600228,1.08261974732414,1.08261974732414,1.08315190420729,1.08315190420729,1.08340900736408,1.08340900736408,1.07518835493014,1.07518835493014,1.07593249277318,1.07593249277318,1.08486696432299,1.08486696432299,1.08301643118701,1.08301643118701,1.08821086764366,1.08821086764366,1.08766953392885,1.08766953392885,1.08293878860289,1.08293878860289,1.08388382671298,1.08388382671298,1.07932371100559,1.07932371100559,1.08041551234622,1.08041551234622,1.08257140424382,1.08257140424382,1.08264515641655,1.08264515641655,1.08205943240656,1.08205943240656,1.07845212436276,1.07845212436276,1.0836545019847,1.0836545019847
"45","Min_caudalpeduncle_depth <->Min_caudalpeduncle_depth","V[Min_caudalpeduncle_depth]",0.0352276726929958,0.0352276726929958,0.0352276726630978,0.0352276726630978,0.0352394855509575,0.0352394855509575,0.0352496907147602,0.0352496907147602,0.0352576302719205,0.0352576302719205,0.0352348306489635,0.0352348306489635,0.0352479078058001,0.0352479078058001,0.0352334468282366,0.0352334468282366,0.0352347604253954,0.0352347604253954,0.0352282180067675,0.0352282180067675,0.0352275690351115,0.0352275690351115,0.0352283372612067,0.0352283372612067,0.0353654158805615,0.0353654158805615,0.0352981162530343,0.0352981162530343,0.0351882460739696,0.0351882460739696,0.0352441963493572,0.0352441963493572,0.0352248907119383,0.0352248907119383,0.0352637509258284,0.0352637509258284,0.034042748192008,0.034042748192008,0.0352648908232142,0.0352648908232142,0.0352547053855294,0.0352547053855294,0.035233749487856,0.035233749487856,0.0355043909380798,0.0355043909380798,0.0352404991504359,0.0352404991504359,0.0352338156081206,0.0352338156081206,0.0352399409346656,0.0352399409346656,0.0352465446408925,0.0352465446408925,0.0352853490573994,0.0352853490573994,0.0352309248632419,0.0352309248632419,0.0352591418169054,0.0352591418169054,0.0352284935623635,0.0352284935623635,0.035227286618084,0.035227286618084,0.0352533241471248,0.0352533241471248,0.0352367361309305,0.0352367361309305,0.035228116093399,0.035228116093399,0.0352493975045778,0.0352493975045778,0.0352276553191581,0.0352276553191581,0.0352854620693543,0.0352854620693543,0.0348096591848293,0.0348096591848293,0.0352216391065354,0.0352216391065354,0.035247122671348,0.035247122671348,0.0352343271800827,0.0352343271800827,0.0352360707598641,0.0352360707598641,0.0352688123762989,0.0352688123762989,0.0352551456918334,0.0352551456918334
"46","Lower_jaw_length <->Lower_jaw_length","V[Lower_jaw_length]",0.0251737766164362,0.0251737766164362,0.0251737766019349,0.0251737766019349,0.0251638293389108,0.0251638293389108,0.0251652089172122,0.0251652089172122,0.0252004449659783,0.0252004449659783,0.0251809304488697,0.0251809304488697,0.0250910431070663,0.0250910431070663,0.0251757439709232,0.0251757439709232,0.0251623118871013,0.0251623118871013,0.0251722827607075,0.0251722827607075,0.0251734247584636,0.0251734247584636,0.0251739048002007,0.0251739048002007,0.0252263845288744,0.0252263845288744,0.0252186316415551,0.0252186316415551,0.0251840762918341,0.0251840762918341,0.0251917222101573,0.0251917222101573,0.02517626472568,0.02517626472568,0.0251932085244292,0.0251932085244292,0.025088363298732,0.025088363298732,0.0251496634156907,0.0251496634156907,0.0251858945343329,0.0251858945343329,0.0251740150203515,0.0251740150203515,0.0253040924843358,0.0253040924843358,0.0251806274006262,0.0251806274006262,0.0251973445431459,0.0251973445431459,0.0251742339522475,0.0251742339522475,0.0251806599920128,0.0251806599920128,0.0252214114763437,0.0252214114763437,0.0251667677201147,0.0251667677201147,0.0252010540591841,0.0252010540591841,0.0251740511715158,0.0251740511715158,0.0251749742703307,0.0251749742703307,0.025201455547576,0.025201455547576,0.0251774703497468,0.0251774703497468,0.0251745198196786,0.0251745198196786,0.0251831852782623,0.0251831852782623,0.0251738253401533,0.0251738253401533,0.0252431573003424,0.0252431573003424,0.0252040338725077,0.0252040338725077,0.0251500796372851,0.0251500796372851,0.0251242044668327,0.0251242044668327,0.0251756891355661,0.0251756891355661,0.025174912402757,0.025174912402757,0.0251941381568034,0.0251941381568034,0.0251838516875374,0.0251838516875374
"47","Max_body_depth <->Max_body_depth","V[Max_body_depth]",0.00827381592776559,0.00827381592776559,0.00827381588070936,0.00827381588070936,0.00827274732890589,0.00827274732890589,0.00826658480454249,0.00826658480454249,0.00826668846108439,0.00826668846108439,0.00827614354481357,0.00827614354481357,0.00824839111260754,0.00824839111260754,0.00827378573932051,0.00827378573932051,0.00827352556037343,0.00827352556037343,0.00827310538723497,0.00827310538723497,0.00827327961077902,0.00827327961077902,0.00827379779906404,0.00827379779906404,0.00830245509277554,0.00830245509277554,0.00827614797904816,0.00827614797904816,0.00827971002889773,0.00827971002889773,0.00826389160497022,0.00826389160497022,0.00827955052782576,0.00827955052782576,0.00827590668243429,0.00827590668243429,0.00816920849398876,0.00816920849398876,0.00828171152244418,0.00828171152244418,0.00827972012091933,0.00827972012091933,0.0082792092793226,0.0082792092793226,0.00831827153134121,0.00831827153134121,0.0082784300212302,0.0082784300212302,0.00827956368320186,0.00827956368320186,0.00827543962411234,0.00827543962411234,0.00827644924646604,0.00827644924646604,0.00828543362582981,0.00828543362582981,0.00827238418701541,0.00827238418701541,0.00828076737845313,0.00828076737845313,0.00826273256941585,0.00826273256941585,0.0082731932502101,0.0082731932502101,0.00827913171672788,0.00827913171672788,0.00827555413966987,0.00827555413966987,0.00827439531907733,0.00827439531907733,0.00828178614258752,0.00828178614258752,0.00827367851265466,0.00827367851265466,0.00829112880428438,0.00829112880428438,0.00828497761163043,0.00828497761163043,0.00827143874605934,0.00827143874605934,0.0082702267739148,0.0082702267739148,0.00827832138054635,0.00827832138054635,0.00827265051485552,0.00827265051485552,0.00827973542923773,0.00827973542923773,0.00828087151635436,0.00828087151635436
"48","Max_body_width <->Max_body_width","V[Max_body_width]",0.00683192958746657,0.00683192958746657,0.00683192969623224,0.00683192969623224,0.00683313982967128,0.00683313982967128,0.00681302612601146,0.00681302612601146,0.00683170082392793,0.00683170082392793,0.00683324057395947,0.00683324057395947,0.00683141074463988,0.00683141074463988,0.0068316215305391,0.0068316215305391,0.006832269731875,0.006832269731875,0.00683188723312717,0.00683188723312717,0.00683190541929512,0.00683190541929512,0.00683187039879877,0.00683187039879877,0.00685300106933653,0.00685300106933653,0.00683718357028831,0.00683718357028831,0.00683323330764917,0.00683323330764917,0.00682548726744901,0.00682548726744901,0.00682938447916297,0.00682938447916297,0.00683617467073013,0.00683617467073013,0.00679169235304217,0.00679169235304217,0.0068330418679265,0.0068330418679265,0.0068370621717161,0.0068370621717161,0.00683062453291966,0.00683062453291966,0.00687046970745336,0.00687046970745336,0.00683404471947041,0.00683404471947041,0.00683654813137127,0.00683654813137127,0.00683297476909066,0.00683297476909066,0.00683565557689965,0.00683565557689965,0.00684115565174045,0.00684115565174045,0.00683240887853148,0.00683240887853148,0.00683734177456215,0.00683734177456215,0.00683246834810919,0.00683246834810919,0.00683177558918886,0.00683177558918886,0.00683067054556218,0.00683067054556218,0.00683406057226899,0.00683406057226899,0.00683205820786542,0.00683205820786542,0.00683554889035418,0.00683554889035418,0.00683177414996559,0.00683177414996559,0.00681148591672104,0.00681148591672104,0.00683753351212149,0.00683753351212149,0.00683390320661762,0.00683390320661762,0.00683290092907614,0.00683290092907614,0.00683269130563183,0.00683269130563183,0.00683358637382341,0.00683358637382341,0.00684100200317809,0.00684100200317809,0.00683830131109535,0.00683830131109535
"49","Temperature <->Temperature","V[Temperature]",14.2596678251951,14.2596678251951,14.2596678254485,14.2596678254485,14.2572267324914,14.2572267324914,14.2186869351833,14.2186869351833,14.2561645631807,14.2561645631807,14.2549620567774,14.2549620567774,14.1519616655648,14.1519616655648,14.2651964511511,14.2651964511511,14.2607411871929,14.2607411871929,14.2596665071128,14.2596665071128,14.2594101844172,14.2594101844172,14.2660274832156,14.2660274832156,14.2320011314547,14.2320011314547,14.2419147853074,14.2419147853074,14.261743729984,14.261743729984,14.2616207077667,14.2616207077667,14.2605433693311,14.2605433693311,14.2615727139397,14.2615727139397,14.2443336140025,14.2443336140025,14.2611289943545,14.2611289943545,14.259874139535,14.259874139535,14.2548339961282,14.2548339961282,14.307517362278,14.307517362278,14.2650444702022,14.2650444702022,14.2564252243338,14.2564252243338,14.2605383718546,14.2605383718546,14.2600408849533,14.2600408849533,14.271079209523,14.271079209523,14.2597817075156,14.2597817075156,14.256100337342,14.256100337342,14.2615210611681,14.2615210611681,14.2666731909069,14.2666731909069,14.260343490867,14.260343490867,14.2466120362256,14.2466120362256,14.2465975367209,14.2465975367209,14.2291834035116,14.2291834035116,14.2565637955478,14.2565637955478,14.2721189455445,14.2721189455445,14.2584676529063,14.2584676529063,14.2582015932021,14.2582015932021,14.2618128410507,14.2618128410507,14.2602026268083,14.2602026268083,14.2596844144891,14.2596844144891,14.2660352836234,14.2660352836234,14.2607348753115,14.2607348753115
