"","X.x","Ref","OxygenCons","Weight","Temperature","SpecCode.x","MetabolicLevel","AppliedStress","OxygenRefNo","Species","Genus.x","Subfamily.x","Family.x","Order.x","Class.x","SuperClass.x","Brack.x","Saltwater.x","DemersPelag.x","X.y","SpecCode.y","Brack.y","Saltwater.y","DemersPelag.y","Genus.y","Subfamily.y","Family.y","Order.y","Class.y","SuperClass.y","c_mm","eps_mm","ox_mm"
"955",5880,"fishbase",6.575,0.0125,25,4712,"routine","none specified",2093,"Acipenser gueldenstaedtii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",1,1,"demersal",239,4712,1,1,"demersal","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",28.2927791056385,0.729610442151642,0.651426475511792
"956",5881,"fishbase",9.5568,0.0543,21,4712,"routine","none specified",2093,"Acipenser gueldenstaedtii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",1,1,"demersal",239,4712,1,1,"demersal","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",28.2927791056385,0.729610442151642,0.651426475511792
"957",5882,"fishbase",14.4768,0.208,18,4712,"routine","none specified",2093,"Acipenser gueldenstaedtii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",1,1,"demersal",239,4712,1,1,"demersal","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes",28.2927791056385,0.729610442151642,0.651426475511792
"958",6005,"fishbase",0.1978,0.00043,20,4813,"routine","none specified",2120,"Aphaniops dispar","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",855,4813,1,1,"benthopelagic","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",25.2595130718494,0.661877038155229,0.294865656461134
"959",6006,"fishbase",0.27979,0.00049,20,4813,"routine","none specified",2120,"Aphaniops dispar","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",855,4813,1,1,"benthopelagic","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",25.2595130718494,0.661877038155229,0.294865656461134
"960",6007,"fishbase",0.18704,0.00056,17,4813,"routine","none specified",2120,"Aphaniops dispar","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",855,4813,1,1,"benthopelagic","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",25.2595130718494,0.661877038155229,0.294865656461134
"961",6008,"fishbase",0.2766,6e-04,20,4813,"routine","none specified",2120,"Aphaniops dispar","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",855,4813,1,1,"benthopelagic","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",25.2595130718494,0.661877038155229,0.294865656461134
"962",6009,"fishbase",0.46373,0.00079,24.5,4813,"routine","none specified",2120,"Aphaniops dispar","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",855,4813,1,1,"benthopelagic","Aphaniops",NA,"Aphaniidae","Cyprinodontiformes","Teleostei","Osteichthyes",25.2595130718494,0.661877038155229,0.294865656461134
"963",6110,"fishbase",0.5424,0.0016,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"964",6111,"fishbase",0.7125,0.0025,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"965",6112,"fishbase",1.0792,0.0038,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"966",6113,"fishbase",0.989,0.0046,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"967",6114,"fishbase",3.31784,0.00619,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"968",6115,"fishbase",1.8177,0.0073,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"969",6116,"fishbase",1.7596,0.0083,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"970",6117,"fishbase",1.9584,0.0102,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"971",6118,"fishbase",1.804,0.011,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"972",6119,"fishbase",2.1,0.012,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"973",6120,"fishbase",1.6512,0.0129,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"974",6121,"fishbase",1.86446,0.01313,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"975",6122,"fishbase",2.0025,0.01335,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"976",6123,"fishbase",2.0655,0.0135,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"977",6124,"fishbase",2.43,0.0135,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"978",6125,"fishbase",1.77504,0.01376,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"979",6126,"fishbase",1.75336,0.01414,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"980",6127,"fishbase",1.82793,0.01417,25,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"981",6128,"fishbase",2.5168,0.0143,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"982",6129,"fishbase",4.32717,0.01487,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"983",6130,"fishbase",0.51,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"984",6131,"fishbase",1.14,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"985",6132,"fishbase",1.395,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"986",6133,"fishbase",1.47,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"987",6134,"fishbase",2.37,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"988",6135,"fishbase",2.58,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"989",6136,"fishbase",2.73,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"990",6137,"fishbase",2.865,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"991",6138,"fishbase",3.225,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"992",6139,"fishbase",3.435,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"993",6140,"fishbase",3.45,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"994",6141,"fishbase",3.735,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"995",6142,"fishbase",4.365,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"996",6143,"fishbase",5.145,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"997",6144,"fishbase",5.415,0.015,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"998",6145,"fishbase",3.45103,0.01507,26,4833,"routine","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"999",6146,"fishbase",1.881,0.0165,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1000",6147,"fishbase",2.2125,0.0177,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1001",6148,"fishbase",3.1603,0.0187,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1002",6149,"fishbase",3.1845,0.0193,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1003",6150,"fishbase",2.856,0.0204,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1004",6151,"fishbase",2.8304,0.0232,22,4833,"standard","none specified",2120,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1005",6152,"fishbase",4.7517,0.047,22,4833,"standard","none specified",85173,"Glossogobius giuris","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",1,1,"benthopelagic",6757,4833,1,1,"benthopelagic","Glossogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",15.7245584546962,0.431695259471613,0.322893769157157
"1006",6215,"fishbase",1.23039,0.00441,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1007",6216,"fishbase",3.39664,0.00598,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1008",6217,"fishbase",2.30637,0.00723,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1009",6218,"fishbase",2.82693,0.00723,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1010",6219,"fishbase",1.01878,0.00766,13,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1011",6220,"fishbase",1.83074,0.00766,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1012",6221,"fishbase",1.67745,0.00795,18,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1013",6222,"fishbase",1.05534,0.00858,13,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1014",6223,"fishbase",2.7848,0.00944,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1015",6224,"fishbase",4.99376,0.00944,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1016",6225,"fishbase",3.02,0.01,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1017",6226,"fishbase",2.0072,0.0104,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1018",6227,"fishbase",1.1766,0.0106,13,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1019",6228,"fishbase",1.404,0.0108,13,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1020",6229,"fishbase",2.9268,0.0108,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1021",6230,"fishbase",2.2572,0.0114,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1022",6231,"fishbase",2.4624,0.0114,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1023",6232,"fishbase",3.6772,0.0116,28,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1024",6233,"fishbase",5.1765,0.0119,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1025",6234,"fishbase",4.0172,0.0121,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1026",6235,"fishbase",3.2103,0.0123,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1027",6236,"fishbase",2.3184,0.0126,18,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1028",6237,"fishbase",3.5712,0.0128,23,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
"1029",6238,"fishbase",6.4239,0.0133,33,5115,"routine","none specified",2120,"Chelon dumerili","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"demersal",3371,5115,1,1,"demersal","Chelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",13.9091217769807,0.375820206715883,0.48254128421172
