"","SpecCode","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"9339",48201,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys uschakovi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9340",3132,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys verrillii","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9341",48202,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys vitiazi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9342",48203,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys volki","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9343",7023,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys wilkesi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9344",58994,"Lycenchelys","Lycodinae",0,1,"demersal","Lycenchelys xanthoptera","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9345",553,"Lycengraulis","Engraulinae",1,1,"pelagic","Lycengraulis poeyi","Engraulidae","Clupeiformes","Teleostei","Osteichthyes"
"9346",7024,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus antarcticus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9347",48056,"Lycodapus","Lycodinae",0,1,"demersal","Lycodapus australis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9348",48057,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus derjugini","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9349",48204,"Lycodapus","Lycodinae",0,1,"demersal","Lycodapus dermatinus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9350",25269,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus endemoscotus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9351",3133,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus fierasfer","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9352",48206,"Lycodapus","Lycodinae",0,1,"demersal","Lycodapus leptus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9353",3134,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus mandibularis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9354",24985,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus microchir","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9355",7025,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus pachysoma","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9356",3135,"Lycodapus","Lycodinae",0,1,"pelagic","Lycodapus parviceps","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9357",48207,"Lycodapus","Lycodinae",0,1,"demersal","Lycodapus poecilus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9358",48208,"Lycodapus","Lycodinae",0,1,"demersal","Lycodapus psarostomatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9359",48209,"Lycodes","Lycodinae",0,1,"demersal","Lycodes adolfi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9360",62972,"Lycodes","Lycodinae",0,1,"demersal","Lycodes akuugun","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9361",48210,"Lycodes","Lycodinae",1,1,"demersal","Lycodes albolineatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9362",23824,"Lycodes","Lycodinae",0,1,"demersal","Lycodes albonotatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9363",61679,"Lycodes","Lycodinae",0,1,"demersal","Lycodes bathybius","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9364",64886,"Lycodes","Lycodinae",0,1,"demersal","Lycodes beringi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9365",3136,"Lycodes","Lycodinae",0,1,"demersal","Lycodes brevipes","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9366",25011,"Lycodes","Lycodinae",0,1,"demersal","Lycodes brunneofasciatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9367",23837,"Lycodes","Lycodinae",0,1,"demersal","Lycodes caudimaculatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9368",48216,"Lycodes","Lycodinae",0,1,"demersal","Lycodes concolor","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9369",3129,"Lycodes","Lycodinae",0,1,"demersal","Lycodes cortezianus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9370",3137,"Lycodes","Lycodinae",0,1,"demersal","Lycodes diapterus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9371",4333,"Lycodes","Lycodinae",0,1,"demersal","Lycodes esmarkii","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9372",25228,"Lycodes","Lycodinae",0,1,"demersal","Lycodes eudipleurostictus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9373",48217,"Lycodes","Lycodinae",0,1,"demersal","Lycodes fasciatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9374",15467,"Lycodes","Lycodinae",0,1,"demersal","Lycodes frigidus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9375",48218,"Lycodes","Lycodinae",0,1,"demersal","Lycodes fulvus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9376",61701,"Lycodes","Lycodinae",0,1,"demersal","Lycodes gracilis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9377",48219,"Lycodes","Lycodinae",0,1,"demersal","Lycodes heinemanni","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9378",61693,"Lycodes","Lycodinae",0,1,"demersal","Lycodes hubbsi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9379",23834,"Lycodes","Lycodinae",0,1,"demersal","Lycodes japonicus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9380",23842,"Lycodes","Lycodinae",0,1,"demersal","Lycodes jenseni","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9381",3138,"Lycodes","Lycodinae",0,1,"demersal","Lycodes jugoricus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9382",3139,"Lycodes","Lycodinae",0,1,"demersal","Lycodes lavalaei","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9383",46283,"Lycodes","Lycodinae",0,1,"demersal","Lycodes luetkenii","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9384",48220,"Lycodes","Lycodinae",0,1,"demersal","Lycodes macrochir","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9385",25008,"Lycodes","Lycodinae",0,1,"demersal","Lycodes macrolepis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9386",61694,"Lycodes","Lycodinae",0,1,"demersal","Lycodes marisalbi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9387",48221,"Lycodes","Lycodinae",0,1,"demersal","Lycodes matsubarai","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9388",58252,"Lycodes","Lycodinae",0,1,"demersal","Lycodes mcallisteri","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9389",48222,"Lycodes","Lycodinae",0,1,"demersal","Lycodes microlepidotus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9390",23838,"Lycodes","Lycodinae",0,1,"demersal","Lycodes microporus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9391",27463,"Lycodes","Lycodinae",0,1,"demersal","Lycodes mucosus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9392",25009,"Lycodes","Lycodinae",0,1,"demersal","Lycodes nakamurae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9393",62383,"Lycodes","Lycodinae",0,1,"benthopelagic","Lycodes nishimurai","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9394",48223,"Lycodes","Lycodinae",0,1,"demersal","Lycodes obscurus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9395",48224,"Lycodes","Lycodinae",0,1,"demersal","Lycodes ocellatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9396",58679,"Lycodes","Lycodinae",0,1,"demersal","Lycodes paamiuti","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9397",3147,"Lycodes","Lycodinae",0,1,"demersal","Lycodes pacificus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9398",3140,"Lycodes","Lycodinae",0,1,"demersal","Lycodes palearis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9399",3141,"Lycodes","Lycodinae",0,1,"demersal","Lycodes pallidus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9400",48225,"Lycodes","Lycodinae",0,1,"demersal","Lycodes paucilepidotus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9401",48226,"Lycodes","Lycodinae",0,1,"demersal","Lycodes pectoralis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9402",3142,"Lycodes","Lycodinae",0,1,"demersal","Lycodes polaris","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9403",48262,"Lycodes","Lycodinae",0,1,"demersal","Lycodes raridens","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9404",3143,"Lycodes","Lycodinae",0,1,"demersal","Lycodes reticulatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9405",3144,"Lycodes","Lycodinae",0,1,"demersal","Lycodes rossi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9406",23833,"Lycodes","Lycodinae",0,1,"demersal","Lycodes sadoensis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9407",3145,"Lycodes","Lycodinae",0,1,"demersal","Lycodes sagittarius","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9408",48263,"Lycodes","Lycodinae",0,1,"demersal","Lycodes schmidti","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9409",58992,"Lycodes","Lycodinae",0,1,"demersal","Lycodes semenovi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9410",25231,"Lycodes","Lycodinae",0,1,"demersal","Lycodes seminudus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9411",23836,"Lycodes","Lycodinae",0,1,"demersal","Lycodes sigmatoides","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9412",25012,"Lycodes","Lycodinae",0,1,"demersal","Lycodes soldatovi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9413",15466,"Lycodes","Lycodinae",0,1,"demersal","Lycodes squamiventer","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9414",23835,"Lycodes","Lycodinae",0,1,"demersal","Lycodes tanakae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9415",23832,"Lycodes","Lycodinae",0,1,"demersal","Lycodes teraoi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9416",48211,"Lycodes","Lycodinae",0,1,"demersal","Lycodes terraenovae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9417",23823,"Lycodes","Lycodinae",0,1,"demersal","Lycodes toyamensis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9418",3146,"Lycodes","Lycodinae",0,1,"demersal","Lycodes turneri","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9419",23841,"Lycodes","Lycodinae",0,1,"demersal","Lycodes uschakovi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9420",15761,"Lycodes","Lycodinae",0,1,"demersal","Lycodes vahlii","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9421",48266,"Lycodes","Lycodinae",0,1,"demersal","Lycodes yamatoi","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9422",23840,"Lycodes","Lycodinae",0,1,"demersal","Lycodes ygreknotatus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9423",7026,"Lycodichthys","Lycodinae",0,1,"demersal","Lycodichthys antarcticus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9424",5135,"Lycodichthys","Lycodinae",0,1,"demersal","Lycodichthys dearborni","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9425",16303,"Lycodonus","Lycodinae",0,1,"demersal","Lycodonus flagellicauda","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9426",48267,"Lycodonus","Lycodinae",0,1,"demersal","Lycodonus malvinensis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9427",48269,"Lycodonus","Lycodinae",0,1,"demersal","Lycodonus mirabilis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9428",16780,"Lycodonus","Lycodinae",0,1,"demersal","Lycodonus vermiformis","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9429",48270,"Lycogrammoides","Lycodinae",0,1,"demersal","Lycogrammoides schmidti","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9430",3148,"Lyconema","Lycodinae",0,1,"demersal","Lyconema barbatum","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9431",16821,"Lyconodes",NA,0,1,"pelagic","Lyconodes argenteus","Merlucciidae","Gadiformes","Teleostei","Osteichthyes"
"9432",8101,"Lyconus",NA,0,1,"demersal","Lyconus brachycolus","Lyconidae","Gadiformes","Teleostei","Osteichthyes"
"9433",8100,"Lyconus",NA,0,1,"pelagic","Lyconus pinnatus","Lyconidae","Gadiformes","Teleostei","Osteichthyes"
"9434",23812,"Lycozoarces","Lycozoarcinae",0,1,"demersal","Lycozoarces regani","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"9435",4246,"Lyopsetta","Hippoglossinae",0,1,"demersal","Lyopsetta exilis","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes"
"9436",69880,"Lythrichthys",NA,0,1,"demersal","Lythrichthys cypho","Setarchidae","Perciformes","Teleostei","Osteichthyes"
"9437",69884,"Lythrichthys",NA,0,1,"demersal","Lythrichthys dentatus","Setarchidae","Perciformes","Teleostei","Osteichthyes"
"9438",69889,"Lythrichthys",NA,0,1,"demersal","Lythrichthys eulabes","Setarchidae","Perciformes","Teleostei","Osteichthyes"
"9439",69873,"Lythrichthys",NA,0,1,"demersal","Lythrichthys grahami","Setarchidae","Perciformes","Teleostei","Osteichthyes"
"9440",10383,"Lythrichthys",NA,0,1,"demersal","Lythrichthys longimanus","Setarchidae","Perciformes","Teleostei","Osteichthyes"
"9441",46852,"Lythrypnus","Gobiinae",0,1,"demersal","Lythrypnus alphigena","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9442",61321,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus brasiliensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9443",54397,"Lythrypnus","Gobiinae",0,1,"demersal","Lythrypnus cobalus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9444",56503,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus crocodilus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9445",3885,"Lythrypnus","Gobiinae",0,1,"demersal","Lythrypnus dalli","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9446",16648,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus elasson","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9447",25542,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus gilberti","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9448",16646,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus heterochroma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9449",46862,"Lythrypnus","Gobiinae",0,1,"benthopelagic","Lythrypnus insularis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9450",186,"Macolor","Lutjaninae",0,1,"benthopelagic","Macolor macularis","Lutjanidae","Eupercaria","Teleostei","Osteichthyes"
"9451",187,"Macolor","Lutjaninae",0,1,"benthopelagic","Macolor niger","Lutjanidae","Eupercaria","Teleostei","Osteichthyes"
"9452",4525,"Macrocephenchelys","Congrinae",0,1,"demersal","Macrocephenchelys brachialis","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"9453",10560,"Macrocephenchelys","Congrinae",0,1,"demersal","Macrocephenchelys brevirostris","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"9454",417,"Macrodon",NA,1,1,"demersal","Macrodon ancylodon","Sciaenidae","Eupercaria","Teleostei","Osteichthyes"
"9455",66332,"Macrodon",NA,0,1,"demersal","Macrodon atricauda","Sciaenidae","Eupercaria","Teleostei","Osteichthyes"
"9456",14006,"Macrodon",NA,1,1,"benthopelagic","Macrodon mordax","Sciaenidae","Eupercaria","Teleostei","Osteichthyes"
"9457",1246,"Macrodontogobius","Gobiinae",1,1,"benthopelagic","Macrodontogobius wilburi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"9458",16558,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis affinis","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9459",16564,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis brevis","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9460",58758,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis danae","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9461",63595,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis johnfitchi","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9462",63599,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis longilateralis","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9463",16722,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis macrogeneion","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9464",16569,"Macroparalepis",NA,0,1,"pelagic","Macroparalepis nigra","Lestidiidae","Aulopiformes","Teleostei","Osteichthyes"
"9465",7801,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon bipartitus","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9466",13138,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon choati","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9467",13136,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon cyanoguttatus","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9468",7767,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon geoffroy","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9469",13141,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon kuiteri","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9470",13137,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon marisrubri","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9471",4984,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon meleagris","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9472",23534,"Macropharyngodon","Corinae",0,1,"demersal","Macropharyngodon moyeri","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9473",4985,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon negrosensis","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9474",12724,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon ornatus","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9475",67486,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon pakoko","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9476",13140,"Macropharyngodon","Corinae",0,1,"benthopelagic","Macropharyngodon vivienae","Labridae","Eupercaria","Teleostei","Osteichthyes"
"9477",2704,"Macropinna",NA,0,1,"pelagic","Macropinna microstoma","Opisthoproctidae","Argentiniformes","Teleostei","Osteichthyes"
"9478",3277,"Macroramphosus","Macroramphosinae",0,1,"pelagic","Macroramphosus gracilis","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"9479",333,"Macroramphosus","Macroramphosinae",0,1,"demersal","Macroramphosus scolopax","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"9480",10572,"Macrorhamphosodes","Triacanthodinae",0,1,"demersal","Macrorhamphosodes platycheilus","Triacanthodidae","Tetraodontiformes","Teleostei","Osteichthyes"
"9481",10798,"Macrorhamphosodes","Triacanthodinae",0,1,"demersal","Macrorhamphosodes uradoi","Triacanthodidae","Tetraodontiformes","Teleostei","Osteichthyes"
"9482",58855,"Macrosmia",NA,0,1,"benthopelagic","Macrosmia phalacra","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9483",16276,"Macrouroides",NA,0,1,"pelagic","Macrouroides inflaticeps","Trachyrincidae","Gadiformes","Teleostei","Osteichthyes"
"9484",331,"Macrourus",NA,0,1,"benthopelagic","Macrourus berglax","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9485",66429,"Macrourus",NA,0,1,"demersal","Macrourus caml","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9486",7137,"Macrourus",NA,0,1,"demersal","Macrourus carinatus","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9487",7138,"Macrourus",NA,0,1,"demersal","Macrourus holotrachys","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9488",7139,"Macrourus",NA,0,1,"pelagic","Macrourus whitsoni","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"9489",59158,"Macrurocyttus","Macrurocyttinae",0,1,"demersal","Macrurocyttus acanthopodus","Grammicolepididae","Zeiformes","Teleostei","Osteichthyes"
"9490",1824,"Macruronus",NA,0,1,"benthopelagic","Macruronus capensis","Macruronidae","Gadiformes","Teleostei","Osteichthyes"
"9491",60858,"Macruronus",NA,0,1,"benthopelagic","Macruronus maderensis","Macruronidae","Gadiformes","Teleostei","Osteichthyes"
"9492",329,"Macruronus",NA,0,1,"benthopelagic","Macruronus magellanicus","Macruronidae","Gadiformes","Teleostei","Osteichthyes"
"9493",1825,"Macruronus",NA,1,1,"benthopelagic","Macruronus novaezelandiae","Macruronidae","Gadiformes","Teleostei","Osteichthyes"
"9494",68238,"Maculabatis","Urogymninae",0,1,"benthopelagic","Maculabatis ambigua","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"9495",68286,"Maculabatis","Urogymninae",0,1,"demersal","Maculabatis arabica","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"9496",64149,"Maculabatis","Urogymninae",0,1,"benthopelagic","Maculabatis astra","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"9497",68287,"Maculabatis","Urogymninae",0,1,"demersal","Maculabatis bineeshi","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"9498",15483,"Maculabatis","Urogymninae",1,1,"demersal","Maculabatis gerrardi","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"9499",69728,"Maculabatis","Urogymninae",0,1,"demersal","Maculabatis macrura","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
