"","SpecCode","Brack","Saltwater","DemersPelag","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"8458",1207,0,1,"demersal","Hyporthodus nigritus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8459",9594,0,1,"demersal","Hyporthodus niphobles","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8460",1208,0,1,"demersal","Hyporthodus niveatus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8461",7355,0,1,"demersal","Hyporthodus octofasciatus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8462",7356,0,1,"demersal","Hyporthodus perplexus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8463",6371,0,1,"benthopelagic","Hyporthodus quernus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8464",6574,0,1,"benthopelagic","Hyporthodus septemfasciatus","Hyporthodus",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"8465",50403,0,1,"demersal","Hypsagonus corniger","Hypsagonus","Hypsagoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8466",4164,0,1,"demersal","Hypsagonus quadricornis","Hypsagonus","Hypsagoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8467",10016,1,1,"demersal","Hypseleotris cyprinoides","Hypseleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"8468",26664,1,1,"demersal","Hypseleotris guentheri","Hypseleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"8469",25054,1,1,"demersal","Hypseleotris leuciscus","Hypseleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"8470",46149,0,1,"demersal","Hypselognathus horridus","Hypselognathus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8471",46150,0,1,"demersal","Hypselognathus rostratus","Hypselognathus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8472",8269,0,1,"benthopelagic","Hypsoblennius brevipinnis","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8473",46793,0,1,"benthopelagic","Hypsoblennius caulopus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8474",61233,0,1,"demersal","Hypsoblennius digueti","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8475",16506,0,1,"demersal","Hypsoblennius exstochilus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8476",3761,1,1,"demersal","Hypsoblennius gentilis","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8477",3762,0,1,"demersal","Hypsoblennius gilberti","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8478",3763,0,1,"benthopelagic","Hypsoblennius hentz","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8479",12442,0,1,"demersal","Hypsoblennius invemar","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8480",3764,0,1,"demersal","Hypsoblennius ionthas","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8481",3765,0,1,"demersal","Hypsoblennius jenkinsi","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8482",46807,0,1,"demersal","Hypsoblennius paytensis","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8483",59661,0,1,"demersal","Hypsoblennius proteus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8484",59660,0,1,"demersal","Hypsoblennius robustus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8485",27242,0,1,"demersal","Hypsoblennius sordidus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8486",46799,0,1,"benthopelagic","Hypsoblennius striatus","Hypsoblennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"8487",61915,0,1,"demersal","Hypsopsetta macrocephala","Hypsopsetta","Pleuronichthyinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes"
"8488",3633,0,1,"demersal","Hypsurus caryi","Hypsurus",NA,"Embiotocidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"8489",3648,0,1,"benthopelagic","Hypsypops rubicundus","Hypsypops","Microspathodontinae","Pomacentridae","Ovalentaria/misc","Teleostei","Osteichthyes"
"8490",5930,0,1,"demersal","Iago garricki","Iago","Galeorhininae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"8491",66623,0,1,"pelagic","Iago mangalorensis","Iago","Galeorhininae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"8492",5929,0,1,"demersal","Iago omanensis","Iago","Galeorhininae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"8493",4100,0,1,"demersal","Icelinus burchami","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8494",4101,0,1,"demersal","Icelinus cavifrons","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8495",4102,0,1,"demersal","Icelinus filamentosus","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8496",4103,0,1,"demersal","Icelinus fimbriatus","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8497",23918,0,1,"demersal","Icelinus japonicus","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8498",64748,0,1,"benthopelagic","Icelinus limbaughi","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8499",4104,0,1,"demersal","Icelinus oculatus","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8500",61296,0,1,"demersal","Icelinus pietschi","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8501",4105,0,1,"demersal","Icelinus quadriseriatus","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8502",4106,0,1,"demersal","Icelinus tenuis","Icelinus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8503",61295,0,1,"demersal","Icelus armatus","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8504",4107,0,1,"demersal","Icelus bicornis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8505",23906,0,1,"demersal","Icelus canaliculatus","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8506",23905,0,1,"demersal","Icelus cataphractus","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8507",60024,0,1,"demersal","Icelus ecornis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8508",50794,0,1,"demersal","Icelus euryops","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8509",23904,0,1,"demersal","Icelus gilberti","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8510",23907,0,1,"pelagic","Icelus mandibularis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8511",23911,0,1,"demersal","Icelus ochotensis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8512",23910,0,1,"demersal","Icelus perminovi","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8513",50359,0,1,"demersal","Icelus rastrinoides","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8514",63392,0,1,"benthopelagic","Icelus sekii","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8515",4108,0,1,"demersal","Icelus spatula","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8516",4109,0,1,"demersal","Icelus spiniger","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8517",50360,0,1,"demersal","Icelus stenosomus","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8518",60023,0,1,"demersal","Icelus toyamensis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8519",51497,0,1,"demersal","Icelus uncinalis","Icelus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8520",15671,0,1,"demersal","Ichthyapus acuticeps","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8521",64620,0,1,"benthopelagic","Ichthyapus insularis","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8522",2647,0,1,"benthopelagic","Ichthyapus ophioneus","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8523",63604,0,1,"demersal","Ichthyapus platyrhynchus","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8524",13909,0,1,"demersal","Ichthyapus selachops","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8525",17399,0,1,"benthopelagic","Ichthyapus vulturis","Ichthyapus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"8526",61276,0,1,"demersal","Ichthyocampus bikiniensis","Ichthyocampus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8527",11808,1,1,"demersal","Ichthyocampus carce","Ichthyocampus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8528",23142,0,1,"pelagic","Ichthyococcus australis","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8529",22718,0,1,"pelagic","Ichthyococcus elongatus","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8530",24486,0,1,"pelagic","Ichthyococcus intermedius","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8531",57233,0,1,"pelagic","Ichthyococcus irregularis","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8532",1804,0,1,"pelagic","Ichthyococcus ovatus","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8533",59936,0,1,"pelagic","Ichthyococcus parini","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8534",11689,0,1,"pelagic","Ichthyococcus polli","Ichthyococcus",NA,"Phosichthyidae","Stomiiformes","Teleostei","Osteichthyes"
"8535",14433,0,1,"demersal","Ichthyscopus barbatus","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8536",10856,0,1,"demersal","Ichthyscopus fasciatus","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8537",10857,0,1,"demersal","Ichthyscopus insperatus","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8538",58184,0,1,"demersal","Ichthyscopus lebeck","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8539",62129,0,1,"demersal","Ichthyscopus malacopterus","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8540",59436,0,1,"demersal","Ichthyscopus nigripinnis","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8541",69126,0,1,"demersal","Ichthyscopus pollicaris","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8542",23561,1,1,"demersal","Ichthyscopus sannio","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8543",56515,0,1,"demersal","Ichthyscopus spinosus","Ichthyscopus",NA,"Uranoscopidae","Perciformes","Teleostei","Osteichthyes"
"8544",7118,0,1,"pelagic","Icichthys australis","Icichthys",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
"8545",3922,0,1,"pelagic","Icichthys lockingtoni","Icichthys",NA,"Centrolophidae","Scombriformes","Teleostei","Osteichthyes"
"8546",3929,0,1,"pelagic","Icosteus aenigmaticus","Icosteus",NA,"Icosteidae","Scombriformes","Teleostei","Osteichthyes"
"8547",11585,0,1,"pelagic","Idiacanthus antrostomus","Idiacanthus","Idiacanthinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"8548",6970,0,1,"pelagic","Idiacanthus atlanticus","Idiacanthus","Idiacanthinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"8549",11828,0,1,"pelagic","Idiacanthus fasciola","Idiacanthus","Idiacanthinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"8550",64028,0,1,"benthopelagic","Idiastion hageyi","Idiastion","Scorpaeninae","Scorpaenidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8551",48707,0,1,"demersal","Idiastion kyphos","Idiastion","Scorpaeninae","Scorpaenidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8552",47873,0,1,"demersal","Idiastion pacificum","Idiastion","Scorpaeninae","Scorpaenidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8553",46977,0,1,"demersal","Idiolophorhynchus andriashevi","Idiolophorhynchus",NA,"Trachyrincidae","Gadiformes","Teleostei","Osteichthyes"
"8554",7431,0,1,"pelagic","Idiolychnus urolampus","Idiolychnus","Diaphinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"8555",46103,0,1,"demersal","Idiotropiscis australis","Idiotropiscis","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8556",46122,0,1,"benthopelagic","Idiotropiscis larsonae","Idiotropiscis","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8557",62171,0,1,"benthopelagic","Idiotropiscis lumnitzeri","Idiotropiscis","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"8558",54014,0,1,"demersal","Ijimaia antillarum","Ijimaia",NA,"Ateleopodidae","Ateleopodiformes","Teleostei","Osteichthyes"
"8559",23356,0,1,"demersal","Ijimaia dofleini","Ijimaia",NA,"Ateleopodidae","Ateleopodiformes","Teleostei","Osteichthyes"
"8560",60527,0,1,"demersal","Ijimaia fowleri","Ijimaia",NA,"Ateleopodidae","Ateleopodiformes","Teleostei","Osteichthyes"
"8561",8088,0,1,"demersal","Ijimaia loppei","Ijimaia",NA,"Ateleopodidae","Ateleopodiformes","Teleostei","Osteichthyes"
"8562",7443,0,1,"benthopelagic","Ijimaia plicatellus","Ijimaia",NA,"Ateleopodidae","Ateleopodiformes","Teleostei","Osteichthyes"
"8563",1625,1,1,"pelagic","Ilisha africana","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8564",26706,0,1,"pelagic","Ilisha compressa","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8565",1627,1,1,"pelagic","Ilisha elongata","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8566",1628,1,1,"pelagic","Ilisha filigera","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8567",1629,1,1,"pelagic","Ilisha fuerthii","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8568",1630,1,1,"pelagic","Ilisha kampeni","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8569",27617,1,1,"pelagic","Ilisha lunula","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8570",1631,1,1,"pelagic","Ilisha macrogaster","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8571",1632,1,1,"pelagic","Ilisha megaloptera","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8572",1633,1,1,"pelagic","Ilisha melastoma","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8573",1635,1,1,"pelagic","Ilisha obfuscata","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8574",1636,1,1,"pelagic","Ilisha pristigastroides","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8575",1637,1,1,"pelagic","Ilisha sirishae","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8576",1638,1,1,"pelagic","Ilisha striatula","Ilisha",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes"
"8577",12894,1,1,"demersal","Iluocoetes fimbriatus","Iluocoetes","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"8578",54785,0,1,"demersal","Ilyophis arx","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8579",54784,0,1,"benthopelagic","Ilyophis blachei","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8580",9103,0,1,"pelagic","Ilyophis brunneus","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8581",52411,0,1,"demersal","Ilyophis nigeli","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8582",52388,0,1,"demersal","Ilyophis robinsae","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8583",61180,0,1,"demersal","Ilyophis saldanhai","Ilyophis","Ilyophinae","Synaphobranchidae","Anguilliformes","Teleostei","Osteichthyes"
"8584",3880,0,1,"demersal","Ilypnus gilberti","Ilypnus","Gobionellinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"8585",61322,0,1,"demersal","Ilypnus luculentus","Ilypnus","Gobionellinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"8586",25265,1,0,"demersal","Incara multisquamatus","Incara","Butinae","Butidae","Gobiiformes","Teleostei","Osteichthyes"
"8587",7958,0,1,"demersal","Indobatis ori","Indobatis",NA,"Anacanthobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"8588",4701,0,1,"demersal","Indonotothenia cyanobrancha","Indonotothenia","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes"
"8589",10778,0,1,"demersal","Inegocia harrisii","Inegocia",NA,"Platycephalidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8590",10335,0,1,"demersal","Inegocia japonica","Inegocia",NA,"Platycephalidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8591",65425,0,1,"benthopelagic","Inegocia ochiaii","Inegocia",NA,"Platycephalidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8592",5611,0,1,"benthopelagic","Iniistius aneitensis","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8593",59859,0,1,"pelagic","Iniistius auropunctatus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8594",58754,0,1,"benthopelagic","Iniistius geisha","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8595",63440,0,1,"pelagic","Iniistius griffithsi","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8596",11673,0,1,"demersal","Iniistius jacksonensis","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8597",23517,0,1,"benthopelagic","Iniistius melanopus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8598",66868,0,1,"benthopelagic","Iniistius naevus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8599",69867,0,1,"demersal","Iniistius opalus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8600",5613,0,1,"benthopelagic","Iniistius pavo","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8601",7747,0,1,"benthopelagic","Iniistius pentadactylus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8602",66414,0,1,"benthopelagic","Iniistius spilonotus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8603",56574,0,1,"benthopelagic","Iniistius trivittatus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8604",23536,0,1,"demersal","Iniistius twistii","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8605",7766,0,1,"benthopelagic","Iniistius umbrilatus","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8606",23538,0,1,"demersal","Iniistius verrens","Iniistius","Xyrichtyinae","Labridae","Labriformes","Teleostei","Osteichthyes"
"8607",59063,0,1,"demersal","Inimicus brachyrhynchus","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8608",12031,0,1,"benthopelagic","Inimicus caledonicus","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8609",10637,0,1,"demersal","Inimicus cuvieri","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8610",5826,1,1,"benthopelagic","Inimicus didactylus","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8611",6403,0,1,"benthopelagic","Inimicus filamentosus","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8612",59060,0,1,"demersal","Inimicus gruzovi","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
"8613",6386,0,1,"demersal","Inimicus japonicus","Inimicus","Choridactylinae","Synanceiidae","Scorpaeniformes","Teleostei","Osteichthyes"
