"","Ref","OxygenCons","Weight","Temperature","SpecCode","MetabolicLevel","AppliedStress","OxygenRefNo","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"1699","fishbase",0.020514,2.63e-05,21.9,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1700","fishbase",0.13916,0.00014,25.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1701","fishbase",0.48048,0.00056,24,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1702","fishbase",0.6587,7e-04,29.9,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1703","fishbase",1.8326,0.00085,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1704","fishbase",0.03819,0.00095,12.9,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1705","fishbase",0.06593,0.00095,14.9,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1706","fishbase",0.08436,0.00095,17,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1707","fishbase",0.09975,0.00095,19,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1708","fishbase",0.11875,0.00095,21.1,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1709","fishbase",0.15675,0.00095,23.1,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1710","fishbase",0.1862,0.00095,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1711","fishbase",1.49641,0.00151,30.4,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1712","fishbase",1,0.0025,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1713","fishbase",1.5064,0.00269,25.1,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1714","fishbase",1.512,0.0027,5,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1715","fishbase",1.8357,0.00435,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1716","fishbase",3.8496,0.0048,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1717","fishbase",2.175,0.0087,16.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1718","fishbase",2.448,0.009,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1719","fishbase",3.087,0.009,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1720","fishbase",1.14,0.01,10,1450,"standard","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1721","fishbase",1.43,0.01,15,1450,"standard","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1722","fishbase",0.329,0.01,19,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1723","fishbase",2.07,0.01,20,1450,"standard","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1724","fishbase",3.8584,0.0104,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1725","fishbase",5.676,0.011,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1726","fishbase",4.331,0.0122,17.4,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1727","fishbase",4.5375,0.0125,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1728","fishbase",0.5831,0.017,19,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1729","fishbase",6.003,0.0174,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1730","fishbase",4.4625,0.0175,17,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1731","fishbase",6.7881,0.0187,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1732","fishbase",7.7121,0.0209,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1733","fishbase",0.7812,0.021,19,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1734","fishbase",5.2858,0.0247,9.8,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1735","fishbase",3.1232,0.0256,10.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1736","fishbase",1.505,0.035,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1737","fishbase",11.037,0.039,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1738","fishbase",10.0694,0.0398,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1739","fishbase",0.81028,0.047,10,1450,"standard","none specified",85173,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1740","fishbase",2.41533,0.047,20,1450,"standard","none specified",85173,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1741","fishbase",7.3649,0.047,25.1,1450,"standard","none specified",85173,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1742","fishbase",5.39231,0.047,30,1450,"standard","none specified",85173,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1743","fishbase",6.37367,0.047,35,1450,"standard","none specified",85173,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1744","fishbase",9.546,0.074,14,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1745","fishbase",2.14,0.1,10,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1746","fishbase",10,0.1,20,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1747","fishbase",21.4,0.1,30,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1748","fishbase",21.4,0.1,35,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1749","fishbase",11.077,0.106,30,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1750","fishbase",18.306,0.113,19.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1751","fishbase",15.7182,0.134,35,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1752","fishbase",7.008,0.146,20,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1753","fishbase",11.914,0.148,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1754","fishbase",10.3463,0.157,30,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1755","fishbase",2.958,0.174,10,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1756","fishbase",17.4,0.174,20,1450,"routine","none specified",2203,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1757","fishbase",4.515,0.215,10,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1758","fishbase",35.186,0.241,17,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1759","fishbase",15.435,0.315,20,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1760","fishbase",17.01,0.315,20,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1761","fishbase",18.112,0.32,8.25,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1762","fishbase",25.1229,0.331,9.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1763","fishbase",73.03,0.335,20.6,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1764","fishbase",14.9385,0.345,11,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1765","fishbase",45.8712,0.554,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1766","fishbase",52.3365,0.555,25,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1767","fishbase",36.6333,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1768","fishbase",39.3822,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1769","fishbase",41.4018,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1770","fishbase",42.7482,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1771","fishbase",44.1507,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1772","fishbase",48.1899,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1773","fishbase",52.2852,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1774","fishbase",52.9584,0.561,24.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1775","fishbase",64.176,0.573,17.5,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1776","fishbase",45.6274,0.598,25.5,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1777","fishbase",78.862,0.602,20,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1778","fishbase",176.046,0.793,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1779","fishbase",34.485,0.95,10,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1780","fishbase",38,0.95,10,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1781","fishbase",42.275,0.95,10,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1782","fishbase",73.53,0.95,20,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1783","fishbase",75.335,0.95,20,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1784","fishbase",79.705,0.95,20,1450,"routine","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1785","fishbase",124.134,1.217,20.8,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1786","fishbase",63.932,1.453,15,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1787","fishbase",112.2678,1.746,15,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1788","fishbase",90.297,1.905,15,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1789","fishbase",114.072,1.96,15,1450,"standard","none specified",2120,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1790","fishbase",370.861,2.831,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1791","fishbase",610.225,3.487,19,1450,"routine","none specified",2093,"Cyprinus","Cyprininae",1,0,"benthopelagic","Cyprinus carpio","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
"1792","fishbase",0.0138,5e-05,15,1556,"routine","none specified",2120,"Gilchristella",NA,1,1,"pelagic","Gilchristella aestuaria","Ehiravidae","Clupeiformes","Teleostei","Osteichthyes"
"1793","fishbase",0.01985,5e-05,15,1556,"routine","none specified",2120,"Gilchristella",NA,1,1,"pelagic","Gilchristella aestuaria","Ehiravidae","Clupeiformes","Teleostei","Osteichthyes"
"1794","fishbase",0.02845,5e-05,20,1556,"routine","none specified",2120,"Gilchristella",NA,1,1,"pelagic","Gilchristella aestuaria","Ehiravidae","Clupeiformes","Teleostei","Osteichthyes"
"1795","fishbase",0.02975,5e-05,20,1556,"routine","none specified",2120,"Gilchristella",NA,1,1,"pelagic","Gilchristella aestuaria","Ehiravidae","Clupeiformes","Teleostei","Osteichthyes"
